B0287,00:00:29,56980468203,CLARO
B1916,00:02:56,56979812169,MOVISTAR
B1442,00:04:39,56919481765,VIRGIN
B0311,00:04:58,56924308973,ENTEL
E1450,00:07:59,56950261036,ENTEL
D1811,00:08:34,56951807622,GTD
A0040,00:09:51,56926171406,WOM
C0519,00:09:59,56957648019,GTD
C1472,00:10:24,56958140729,CLARO
D1728,00:10:46,56989555581,MOVISTAR
B1492,00:11:42,56931250307,MOVISTAR
B1118,00:12:41,56969332471,CLARO
D1492,00:13:54,56919024467,ENTEL
E1294,00:17:27,56944814419,GTD
A0838,00:17:50,56987566302,MOVISTAR
B0072,00:18:46,56942169879,WOM
D1669,00:19:27,56970446032,VIRGIN
C0218,00:20:36,56915178836,VTR
B0428,00:20:45,56989770331,GTD
E0972,00:22:54,56928864564,GTD
A1397,00:23:12,56960491236,VTR
A1051,00:23:34,56904659492,CLARO
C1062,00:23:35,56985096270,WOM
C1220,00:24:35,56995566514,VIRGIN
E0320,00:25:14,56978646664,WOM
B1307,00:25:28,56941122553,GTD
D0917,00:25:54,56970561795,CLARO
B1995,00:27:43,56918946700,MOVISTAR
C1049,00:30:47,56942169879,WOM
E0012,00:31:30,56967326885,VIRGIN
D1265,00:32:15,56906872392,VIRGIN
C1087,00:32:29,56998815130,VTR
B0520,00:34:41,56959970840,WOM
C0190,00:34:46,56999985999,CLARO
A0719,00:35:48,56989864951,ENTEL
E1542,00:38:44,56919951721,VIRGIN
B1120,00:42:59,56924752265,WOM
D1895,00:43:36,56988046913,VTR
D0756,00:44:39,56902994990,GTD
B0799,00:45:54,56945095167,VTR
E0207,00:46:20,56997518114,MOVISTAR
B0585,00:46:28,56932124911,VTR
A0694,00:47:28,56926876036,VIRGIN
C0523,00:48:08,56987730237,WOM
D1289,00:50:04,56973853258,VIRGIN
E1452,00:52:20,56968421586,MOVISTAR
C1801,00:54:52,56916422043,WOM
D0570,00:55:23,56917883994,VTR
A1385,00:57:14,56982981672,VIRGIN
A1570,00:58:28,56900013080,ENTEL
A0578,00:58:45,56912294467,MOVISTAR
A1278,00:58:57,56994297871,ENTEL
B1892,01:00:13,56949837394,MOVISTAR
C1062,01:02:00,56970446032,VIRGIN
C1801,01:02:52,56974073760,VTR
E0320,01:05:11,56938574714,CLARO
C1429,01:05:31,56931932841,VIRGIN
D1927,01:07:13,56986149116,CLARO
A0089,01:08:50,56999471603,ENTEL
B1007,01:08:57,56999907721,GTD
E1100,01:10:06,56957599659,GTD
B1574,01:10:33,56923534131,VTR
E0703,01:13:43,56909919177,ENTEL
C1863,01:16:15,56951396499,ENTEL
C1639,01:18:16,56976218074,GTD
D1728,01:19:26,56951318397,CLARO
A1278,01:20:06,56957648019,GTD
B0214,01:21:31,56911387883,ENTEL
C0951,01:23:55,56972686767,GTD
D1500,01:23:55,56912971526,MOVISTAR
C0719,01:26:35,56949454988,CLARO
C0570,01:28:06,56915300481,WOM
D1193,01:28:36,56979657569,GTD
A1711,01:29:51,56935556560,MOVISTAR
E1951,01:31:04,56943782636,VTR
D0768,01:33:29,56983134846,GTD
A0533,01:33:29,56924320475,ENTEL
B1662,01:35:50,56993314105,WOM
A0732,01:36:52,56968481385,MOVISTAR
D1785,01:38:23,56900013080,ENTEL
B0023,01:39:48,56958216971,VTR
A1725,01:42:46,56972096100,CLARO
A0079,01:42:55,56958140729,CLARO
C1447,01:44:02,56941587788,GTD
E0209,01:44:06,56910123866,CLARO
D1708,01:44:30,56943316272,MOVISTAR
A1032,01:44:46,56935050524,VIRGIN
D1125,01:45:02,56966396339,CLARO
B1408,01:45:51,56915031334,WOM
B0446,01:45:57,56987566302,MOVISTAR
B0062,01:46:52,56987822727,VIRGIN
A1296,01:47:33,56947666545,ENTEL
B1417,01:47:37,56969202840,VTR
A0386,01:51:22,56910123866,CLARO
E1752,01:54:52,56951807622,GTD
B0978,01:55:49,56912139254,CLARO
A1906,01:56:05,56951257648,CLARO
A1424,01:58:13,56987676661,VIRGIN
E1629,01:58:18,56970413935,GTD
E0164,02:00:33,56907789284,ENTEL
A1837,02:00:55,56962329137,ENTEL
D0521,02:02:53,56944535056,GTD
D1172,02:04:59,56940726845,ENTEL
A1186,02:05:39,56958637180,VTR
C0899,02:06:17,56968540533,CLARO
B0023,02:12:02,56912971526,MOVISTAR
D0891,02:16:50,56999907721,GTD
E1752,02:18:26,56962824462,VTR
B1577,02:18:38,56969923037,VIRGIN
E0099,02:19:33,56970561795,CLARO
C0601,02:21:38,56963004117,ENTEL
B0783,02:22:15,56919371731,CLARO
D1136,02:24:06,56959686487,VIRGIN
B1110,02:28:00,56965922472,GTD
B1701,02:28:12,56913199826,GTD
B0326,02:28:47,56987341643,ENTEL
E1316,02:29:08,56907059681,WOM
A1880,02:29:41,56949256613,MOVISTAR
D0333,02:29:51,56938465765,WOM
C1916,02:36:55,56959055071,GTD
B0639,02:44:16,56941587788,GTD
A1853,02:46:46,56987367247,MOVISTAR
D1565,02:48:30,56931099668,CLARO
D0508,02:49:32,56923855997,ENTEL
C0286,02:51:30,56912971526,MOVISTAR
B0585,02:52:50,56955610213,ENTEL
C1840,02:54:28,56927526009,GTD
C1801,02:54:42,56986891773,VIRGIN
D1394,02:55:39,56935556560,MOVISTAR
A1880,02:57:46,56958111372,VTR
C1748,02:59:14,56911271256,CLARO
A1390,02:59:23,56913135999,CLARO
B0097,03:02:03,56978992310,MOVISTAR
B0686,03:05:19,56912758695,VIRGIN
B0097,03:05:54,56992420024,VTR
C1429,03:06:33,56975126041,ENTEL
D0707,03:07:12,56918390187,WOM
A0644,03:07:30,56966978744,ENTEL
A1346,03:11:05,56907758701,WOM
D1397,03:12:05,56951318397,CLARO
D0159,03:14:49,56904308781,CLARO
C0992,03:18:29,56990347719,VTR
D0667,03:19:56,56915978240,VIRGIN
E0653,03:22:12,56982106454,VIRGIN
C0995,03:22:54,56961696101,VIRGIN
C1290,03:24:14,56975126041,ENTEL
B1451,03:30:24,56974482412,GTD
E1196,03:30:40,56979487192,VTR
C0003,03:31:43,56938921501,VTR
C1217,03:33:14,56979092108,ENTEL
D0658,03:34:11,56923851362,GTD
C1801,03:35:58,56982981672,VIRGIN
D1329,03:38:37,56989986780,VIRGIN
A1901,03:39:58,56985688325,ENTEL
A1906,03:42:34,56997649513,VTR
A0089,03:44:45,56919481765,VIRGIN
A1954,03:45:20,56922894588,GTD
B0023,03:49:05,56983134846,GTD
C1015,03:52:39,56913509850,VIRGIN
B1353,03:53:01,56931134219,ENTEL
D1329,03:55:54,56980789799,GTD
C1485,03:57:41,56989864951,ENTEL
D1461,03:58:58,56912017399,MOVISTAR
E1832,03:59:09,56906269234,GTD
E1986,03:59:18,56960601983,WOM
E1686,04:00:05,56905392402,VTR
A0663,04:00:51,56972982211,ENTEL
C1872,04:03:47,56915159845,ENTEL
D1487,04:07:02,56998324499,GTD
A0295,04:10:19,56977607544,ENTEL
D0941,04:12:17,56947462173,VIRGIN
A0040,04:13:42,56946936433,VIRGIN
D1210,04:13:55,56981633069,WOM
B0311,04:14:12,56998911202,CLARO
D0861,04:14:31,56960684651,GTD
C0042,04:17:07,56900013080,ENTEL
C0229,04:17:34,56993314105,WOM
B1464,04:18:52,56963882328,WOM
B1238,04:22:35,56919787967,VIRGIN
B1386,04:22:40,56969354504,MOVISTAR
E1004,04:23:21,56986276261,WOM
B1561,04:25:52,56925166490,CLARO
E1403,04:26:38,56949404383,VIRGIN
C1728,04:28:45,56901436328,WOM
E0580,04:30:14,56970459946,WOM
B0979,04:30:23,56935903272,ENTEL
A0825,04:31:10,56923182835,VTR
C1863,04:35:24,56913509850,VIRGIN
D0109,04:36:10,56949446860,ENTEL
D0707,04:36:38,56956225180,CLARO
A0165,04:42:43,56970590133,VIRGIN
A0663,04:46:55,56977820790,GTD
C0395,04:46:59,56970413935,GTD
B0796,04:50:33,56947001082,ENTEL
D0399,04:55:50,56936442940,GTD
C1340,04:56:41,56944161636,CLARO
A0386,04:57:26,56920254037,MOVISTAR
A0719,04:57:58,56964147144,GTD
D1981,04:58:04,56976160714,GTD
C1447,05:00:43,56924199144,ENTEL
E0050,05:01:28,56954582192,GTD
B1395,05:03:59,56980957231,WOM
D1703,05:07:22,56936532350,WOM
A0451,05:08:19,56966738475,CLARO
B1885,05:08:38,56960563125,VTR
D0968,05:09:19,56975689319,MOVISTAR
B1472,05:09:57,56901436328,WOM
A0157,05:11:02,56977820790,GTD
B0280,05:11:27,56946936433,VIRGIN
C1985,05:12:56,56911335758,WOM
A0207,05:13:26,56965585184,WOM
E0582,05:13:33,56999907721,GTD
D1329,05:14:41,56931322605,GTD
C1739,05:18:15,56958870457,VIRGIN
E1764,05:20:06,56991893926,VTR
B1228,05:20:38,56948711536,CLARO
E0934,05:21:30,56933827623,MOVISTAR
B1440,05:22:20,56974920199,GTD
A1927,05:23:58,56987142700,VIRGIN
B0796,05:27:39,56993739061,ENTEL
D1428,05:28:09,56938921501,VTR
A1562,05:28:12,56966978744,ENTEL
A0089,05:29:24,56932464755,MOVISTAR
E1939,05:29:47,56966294689,WOM
C1195,05:30:26,56991191361,WOM
B1395,05:30:35,56951807622,GTD
D1485,05:30:56,56992117675,CLARO
C0772,05:31:52,56900823820,ENTEL
E0242,05:32:23,56919800914,VIRGIN
D1193,05:32:51,56990583020,VIRGIN
D1747,05:33:28,56964033296,WOM
C0084,05:34:40,56968582462,WOM
D0550,05:37:16,56930733366,CLARO
C0956,05:39:08,56926876036,VIRGIN
C0147,05:39:54,56961835566,GTD
C1924,05:40:09,56991627293,VTR
A1276,05:43:47,56990084655,WOM
B1253,05:45:04,56910123866,CLARO
E1785,05:45:26,56951842276,MOVISTAR
A1135,05:45:30,56944161636,CLARO
A1431,05:46:26,56940738345,MOVISTAR
D0882,05:47:37,56933650156,CLARO
D1684,05:48:03,56918756211,ENTEL
E1160,05:49:28,56933022605,VIRGIN
A1757,05:50:42,56905229670,VTR
B1027,05:56:22,56949263253,GTD
C1097,05:57:08,56930733366,CLARO
A0089,05:57:23,56902671783,GTD
A0265,06:00:30,56936670659,VTR
E0802,06:01:25,56939197824,VTR
C0226,06:02:06,56998508745,VTR
A1954,06:02:33,56913222274,VTR
B1821,06:05:33,56913222274,VTR
B0112,06:08:07,56969691434,VIRGIN
B1263,06:09:19,56987367247,MOVISTAR
A1857,06:09:47,56970861581,GTD
B1068,06:09:55,56990545973,MOVISTAR
B0415,06:10:29,56982784917,VIRGIN
A0744,06:10:36,56991166730,CLARO
C1639,06:12:18,56902174595,VTR
E1301,06:16:38,56951205512,VTR
C1584,06:17:06,56987548396,CLARO
A0719,06:23:14,56951055211,VTR
B1492,06:23:16,56905982460,VTR
A0451,06:24:43,56955806547,WOM
E0951,06:25:01,56916268407,VTR
B1374,06:25:20,56998565896,VIRGIN
E1785,06:25:45,56987367247,MOVISTAR
D0427,06:29:52,56965726474,WOM
A1727,06:30:52,56919586597,WOM
A0490,06:32:43,56952531049,ENTEL
D1278,06:33:44,56950597038,MOVISTAR
D0097,06:40:20,56983392432,CLARO
D0565,06:41:22,56940517053,VIRGIN
A0137,06:44:35,56969923037,VIRGIN
C1233,06:45:41,56947127636,GTD
C0140,06:47:26,56933366275,VTR
B1549,06:50:42,56904323804,MOVISTAR
A0819,06:50:48,56915178836,VTR
A1978,06:51:06,56981545196,ENTEL
C0477,06:52:39,56916185111,CLARO
D1916,06:55:07,56910860254,ENTEL
E1378,06:56:09,56964251468,GTD
D1370,07:00:00,56964179282,ENTEL
E0074,07:00:30,56944535056,GTD
C1485,07:00:55,56986090430,VTR
E1254,07:01:45,56935518174,VTR
C0772,07:04:53,56994602851,MOVISTAR
E1925,07:06:49,56945018473,CLARO
A0090,07:08:07,56908213288,VIRGIN
A0696,07:08:13,56994431824,ENTEL
B1557,07:15:08,56919951721,VIRGIN
B1175,07:15:13,56904809467,ENTEL
D0942,07:18:39,56928864564,GTD
B0876,07:19:11,56966979385,GTD
B0520,07:19:18,56975182263,ENTEL
C0750,07:25:03,56921672792,ENTEL
A0089,07:30:46,56986978644,CLARO
E0006,07:32:42,56977144097,ENTEL
C0003,07:33:13,56999191147,CLARO
E0338,07:34:20,56912760340,CLARO
D0531,07:36:35,56931932841,VIRGIN
B1279,07:38:32,56975587342,MOVISTAR
A1848,07:40:03,56921551451,ENTEL
A0682,07:40:32,56947666545,ENTEL
C0204,07:40:46,56902452599,GTD
A0732,07:41:38,56920404072,GTD
C0740,07:43:27,56982896544,MOVISTAR
E1191,07:50:07,56976160714,GTD
B1406,07:51:41,56935053587,VTR
B0607,07:52:13,56930393257,CLARO
E1196,07:52:26,56966979385,GTD
C0904,07:53:25,56910762837,ENTEL
E0878,07:54:02,56939308116,ENTEL
E1368,07:54:42,56946063311,MOVISTAR
C0140,07:57:10,56955027618,GTD
C0008,07:58:10,56931232528,VTR
B1110,07:58:49,56968231903,VIRGIN
C1770,07:59:53,56996363522,MOVISTAR
B0585,08:00:23,56933632836,VTR
B1500,08:00:24,56967326885,VIRGIN
B1574,08:03:02,56973779050,VTR
C0977,08:04:22,56932124911,VTR
D1981,08:04:50,56930965385,VIRGIN
E1520,08:06:02,56995777691,MOVISTAR
E0868,08:06:35,56982370333,MOVISTAR
C0217,08:08:44,56912139254,CLARO
B1912,08:09:17,56974287569,VIRGIN
D0768,08:09:41,56911572015,GTD
E1008,08:09:54,56933041467,ENTEL
A1756,08:10:37,56934786959,VTR
A0860,08:11:57,56979636649,WOM
A1761,08:14:54,56985444057,WOM
B0520,08:15:15,56951536842,ENTEL
C0570,08:15:35,56913225735,MOVISTAR
B1238,08:15:49,56904044715,GTD
B0428,08:19:31,56939359922,VTR
B0861,08:20:18,56999838956,WOM
D1416,08:21:18,56989986054,VTR
B1453,08:23:29,56966410481,GTD
B1528,08:25:36,56930733366,CLARO
B1577,08:26:26,56939818502,MOVISTAR
C1841,08:30:35,56970561795,CLARO
B1228,08:30:46,56906872392,VIRGIN
D0521,08:31:17,56935115195,GTD
C0533,08:32:49,56945003266,VTR
E1770,08:33:36,56977636334,MOVISTAR
A0322,08:35:26,56941600532,WOM
A1535,08:35:42,56952531049,ENTEL
E0658,08:35:54,56905375084,WOM
D0917,08:36:21,56956748563,CLARO
D0962,08:37:37,56947001082,ENTEL
C0296,08:42:50,56905680593,CLARO
E1612,08:43:24,56979605574,MOVISTAR
E1939,08:43:53,56906443430,WOM
B0154,08:44:59,56912268540,MOVISTAR
C1841,08:45:07,56929488726,MOVISTAR
A1775,08:45:09,56906269234,GTD
D1868,08:48:49,56949404383,VIRGIN
A0339,08:48:59,56902174595,VTR
B0861,08:49:22,56978646664,WOM
D1890,08:49:35,56984314406,VTR
C0107,08:51:17,56987730237,WOM
D1879,08:52:30,56985453834,VIRGIN
E1717,08:52:51,56912294467,MOVISTAR
E1005,08:53:14,56982348789,MOVISTAR
C1337,08:53:46,56928507396,CLARO
B1247,08:53:54,56983134846,GTD
B0058,08:54:37,56939947596,CLARO
C1584,08:55:22,56935142387,WOM
E1360,08:58:24,56940416953,MOVISTAR
B1863,08:59:09,56929695556,VIRGIN
E1191,09:01:04,56921679439,ENTEL
D0130,09:01:07,56934914565,CLARO
D0387,09:01:46,56967326885,VIRGIN
A1775,09:01:49,56949257463,CLARO
C0481,09:02:10,56958902482,VTR
A0117,09:04:31,56958660859,MOVISTAR
A1002,09:05:13,56972686767,GTD
A1632,09:09:56,56970446032,VIRGIN
D1464,09:13:13,56919371731,CLARO
A1397,09:14:33,56927291255,GTD
B0457,09:15:05,56947666545,ENTEL
B0200,09:15:34,56932582256,GTD
B1630,09:15:45,56964844036,WOM
B0141,09:16:41,56978891339,VTR
B0208,09:17:57,56943887314,GTD
B0796,09:18:15,56921551451,ENTEL
C0977,09:20:35,56995017244,CLARO
E1495,09:22:20,56904044715,GTD
E1106,09:23:05,56962266755,MOVISTAR
E0666,09:25:39,56931134219,ENTEL
C0042,09:29:09,56901436328,WOM
B1164,09:30:01,56989215981,CLARO
D0500,09:31:11,56958112977,MOVISTAR
A1951,09:31:56,56960061364,CLARO
E0099,09:36:44,56946799985,MOVISTAR
D1636,09:37:21,56944533472,CLARO
B1917,09:37:33,56954310694,VTR
D1140,09:38:00,56906533208,MOVISTAR
E0777,09:38:40,56941942748,MOVISTAR
A0353,09:39:33,56984548154,VIRGIN
A1761,09:39:59,56947279048,CLARO
B1386,09:40:03,56932382117,MOVISTAR
C1433,09:41:40,56948960579,GTD
C0980,09:42:43,56960949627,GTD
A0322,09:43:08,56902174595,VTR
D0011,09:49:54,56968989094,CLARO
A0727,09:53:27,56910123866,CLARO
D0310,09:54:15,56965786147,MOVISTAR
D1345,09:56:33,56994249097,GTD
D0011,09:58:36,56928566452,VIRGIN
C1345,09:58:38,56983136908,MOVISTAR
E1600,10:02:56,56935231352,GTD
D0493,10:03:34,56982417235,CLARO
C1354,10:04:53,56992259357,WOM
B1200,10:10:06,56939093856,VTR
D1362,10:10:31,56986276261,WOM
C1377,10:10:33,56920569297,VTR
A0729,10:11:30,56962824462,VTR
E0653,10:11:55,56920254037,MOVISTAR
D0303,10:14:35,56928589649,MOVISTAR
D0492,10:16:45,56972865931,MOVISTAR
C1097,10:17:49,56965203824,WOM
B0645,10:19:57,56973437655,GTD
B0254,10:21:07,56938470087,VTR
E1005,10:24:22,56936339920,MOVISTAR
C0951,10:28:44,56918008888,ENTEL
E1254,10:29:29,56977144097,ENTEL
A1553,10:31:56,56985586229,ENTEL
A1002,10:36:55,56924990563,MOVISTAR
E0878,10:37:44,56923534131,VTR
D1728,10:37:58,56955610213,ENTEL
B1151,10:38:14,56962646738,MOVISTAR
B1094,10:38:54,56945095167,VTR
B1863,10:40:04,56977144097,ENTEL
B0518,10:41:14,56904134361,GTD
C0395,10:41:47,56931250307,MOVISTAR
E0878,10:42:56,56926063357,GTD
E1403,10:46:40,56989770331,GTD
B0428,10:48:22,56972811917,VIRGIN
D1811,10:48:51,56960145363,WOM
D1406,10:48:55,56989977060,VTR
E0838,10:49:16,56979538992,WOM
A1622,10:50:38,56939855817,WOM
A0536,10:50:55,56997121232,MOVISTAR
B1680,10:52:05,56925910624,MOVISTAR
E0479,10:54:44,56926063357,GTD
A0357,10:58:19,56939085144,VTR
D1172,10:58:27,56919095776,GTD
D1703,10:59:48,56973039545,CLARO
E1600,10:59:54,56971622556,VIRGIN
B1094,11:00:51,56989187155,WOM
D0492,11:02:48,56913137142,VIRGIN
D1406,11:07:39,56902671783,GTD
A1848,11:10:41,56999326342,VIRGIN
A1397,11:13:08,56970629986,VTR
E1612,11:14:20,56929055954,WOM
B1546,11:14:56,56989523083,ENTEL
E1912,11:17:23,56922533883,WOM
B1279,11:19:48,56905749442,VIRGIN
B1062,11:21:39,56930002747,CLARO
C0476,11:21:46,56944889820,VIRGIN
A1843,11:25:07,56980004404,MOVISTAR
E0338,11:26:41,56962949714,CLARO
C1907,11:29:41,56926063357,GTD
A1569,11:32:10,56989770331,GTD
B1454,11:35:00,56956004400,ENTEL
C1485,11:35:37,56902146571,VTR
A1927,11:35:56,56959606940,GTD
C1737,11:37:55,56972096100,CLARO
C0834,11:38:12,56906588842,GTD
A1189,11:40:51,56959166776,GTD
D0232,11:42:14,56935115195,GTD
D0000,11:43:02,56902270352,GTD
D1137,11:43:22,56949531041,GTD
D1923,11:45:03,56929363843,ENTEL
E1495,11:49:59,56920569297,VTR
C0424,11:55:45,56965645168,MOVISTAR
A0212,11:57:18,56938783622,MOVISTAR
E0242,11:57:44,56908378280,CLARO
D1636,11:59:09,56992744204,VIRGIN
E0872,12:00:13,56940341939,GTD
D0646,12:00:18,56905523380,GTD
A1927,12:00:43,56975126041,ENTEL
E1437,12:01:10,56995212189,CLARO
D0728,12:01:35,56942670909,VIRGIN
A1757,12:02:30,56911271256,CLARO
