A0460,00:00:04,56983712893,ENTEL
C0374,00:00:15,56981411042,GTD
C0526,00:00:52,56961899036,GTD
C1420,00:00:53,56951247816,WOM
B0450,00:01:02,56992097754,ENTEL
B0842,00:01:43,56974749389,WOM
B0527,00:02:02,56989921436,MOVISTAR
D0301,00:02:13,56951247816,WOM
E1053,00:02:15,56965791232,MOVISTAR
B1973,00:02:22,56939876817,WOM
B1323,00:02:30,56948247970,VTR
C1713,00:02:51,56958054694,VIRGIN
A1042,00:03:09,56908969688,MOVISTAR
C1152,00:03:28,56923099829,VTR
C0948,00:03:59,56903041146,MOVISTAR
B1836,00:04:08,56906155571,WOM
D1128,00:04:19,56916418805,MOVISTAR
E1076,00:04:20,56933963950,VTR
D1236,00:04:22,56978042641,CLARO
A1811,00:04:23,56926215844,CLARO
C1479,00:04:26,56904487832,WOM
B1497,00:04:38,56915765889,VTR
E1664,00:04:44,56988830993,ENTEL
C1564,00:04:54,56963611506,MOVISTAR
A1609,00:05:00,56923627047,WOM
D0576,00:05:00,56971282380,WOM
A1337,00:05:05,56973317385,CLARO
A0518,00:05:07,56976921298,VIRGIN
B0876,00:05:31,56960785023,CLARO
E0678,00:05:41,56924963352,CLARO
D1616,00:05:45,56910159822,VIRGIN
A0271,00:06:03,56969367010,VTR
D1296,00:06:50,56948866908,MOVISTAR
C1131,00:07:02,56926058264,ENTEL
B0924,00:07:03,56950155240,ENTEL
C0208,00:07:17,56955181378,VTR
B1500,00:07:22,56953469459,VTR
B0562,00:07:25,56986358201,WOM
A0997,00:07:45,56916444235,VTR
C0374,00:07:46,56900975657,MOVISTAR
C1200,00:07:51,56901043863,ENTEL
E0927,00:07:53,56905185476,WOM
C1896,00:08:01,56951410690,CLARO
A1840,00:08:04,56915334724,MOVISTAR
A1698,00:08:34,56919160676,GTD
B1430,00:08:39,56917036613,MOVISTAR
A1556,00:08:49,56989655088,ENTEL
B1753,00:08:50,56983204785,ENTEL
A0685,00:09:00,56979249701,GTD
B0278,00:09:14,56963509418,VTR
B0898,00:09:18,56952010122,VIRGIN
B0537,00:09:20,56995821177,CLARO
D1399,00:09:24,56931084138,GTD
D1262,00:09:54,56993969801,CLARO
E0032,00:10:11,56939213476,ENTEL
C0597,00:10:30,56996675137,MOVISTAR
D0597,00:10:37,56984128843,VTR
E0634,00:10:39,56924963352,CLARO
B1347,00:10:46,56997941202,MOVISTAR
D1990,00:11:04,56940043306,GTD
C0501,00:11:04,56951410690,CLARO
A1800,00:11:07,56986013895,MOVISTAR
B1374,00:11:18,56925253768,CLARO
B0245,00:11:25,56950604338,VTR
A1115,00:12:15,56930614017,WOM
C0507,00:12:55,56965637013,WOM
E1056,00:13:11,56983642308,ENTEL
E0567,00:13:20,56934221147,ENTEL
E1494,00:13:32,56931098590,MOVISTAR
D1794,00:13:48,56952659435,VIRGIN
A0480,00:13:53,56936411534,ENTEL
E1498,00:14:22,56916444235,VTR
B1940,00:14:46,56967848266,VIRGIN
C1229,00:14:51,56970052940,GTD
B1694,00:15:06,56978479806,VTR
B1388,00:15:09,56952755231,GTD
A0854,00:15:12,56920599862,VTR
B0964,00:15:31,56980078184,WOM
C1240,00:15:37,56950205959,CLARO
E0142,00:15:38,56926168098,ENTEL
D1990,00:15:51,56937148811,CLARO
C1368,00:16:02,56933963950,VTR
E1016,00:16:09,56947237791,WOM
A0013,00:16:10,56944458261,WOM
A1546,00:16:16,56930465004,MOVISTAR
B0795,00:16:17,56938902556,GTD
E0927,00:16:41,56919346480,CLARO
C0365,00:16:41,56955977633,WOM
D0017,00:16:52,56966902250,MOVISTAR
E0051,00:16:53,56946203528,WOM
A1959,00:16:53,56962435274,CLARO
